Station	Date(NZST)	Height(m)	Pressure(hPa)	Tair(C)	Tdew(C)	Dir(degT)	Speed(m/s)	StdFlag	RsdFlag	WndFlag	IceFlag	TurFlag	Orig	
17355	20150527:1800	1460	850.0	-	-	190	4.6	Y	-	0	-	P	Y	
17355	20150527:1800	1500	846.0	-	-	190	4.6	N	-	1	-	H	Y	
17355	20150527:1800	3016	700.0	-	-	175	4.6	Y	-	0	-	P	Y	
17355	20150527:1800	3600	652.0	-	-	165	4.1	N	-	1	-	H	Y	
17355	20150527:1800	4200	603.0	-	-	195	5.1	N	-	1	-	H	Y	
17355	20150527:1800	4800	556.0	-	-	210	4.6	N	-	1	-	H	Y	
17355	20150528:0600	0	1013.0	-	-	110	4.6	Y	-	4	-	H	Y	
17355	20150528:0600	300	978.0	-	-	125	5.7	N	-	1	-	H	Y	
17355	20150528:0600	600	943.0	-	-	85	1.0	N	-	1	-	H	Y	
17355	20150528:0600	768	925.0	-	-	35	1.0	Y	-	0	-	P	Y	
17355	20150528:0600	900	911.0	-	-	200	1.0	N	-	1	-	H	Y	
17355	20150528:0600	1200	878.0	-	-	225	2.1	N	-	1	-	H	Y	
17355	20150528:0600	1460	850.0	-	-	180	3.1	Y	-	0	-	P	Y	
17355	20150528:0600	1500	846.0	-	-	180	3.1	N	-	1	-	H	Y	
17355	20150528:0600	1800	817.0	-	-	140	3.6	N	-	1	-	H	Y	
17355	20150528:0600	2400	759.0	-	-	135	2.6	N	-	1	-	H	Y	
17355	20150528:0600	3000	702.0	-	-	170	3.6	N	-	1	-	H	Y	
17355	20150528:0600	3016	700.0	-	-	170	3.6	Y	-	0	-	P	Y	
17355	20150528:0600	4200	603.0	-	-	125	4.6	N	-	1	-	H	Y	
17355	20150528:0600	4800	556.0	-	-	120	5.7	N	-	1	-	H	Y	
17355	20150528:1200	7	1025.4	11.5	7.3	248	2.6	Y	4	4	-	H	U	
17355	20150528:1200	43	1021.0	11.2	-	-	-	N	1	-	-	-	U	
17355	20150528:1200	216	1000.0	10.4	-	170	3.1	Y	0	0	7	P	U	
17355	20150528:1200	307	989.0	-	-	165	2.6	N	-	1	-	H	U	
17355	20150528:1200	607	954.0	-	-	170	2.1	N	-	1	-	H	U	
17355	20150528:1200	858	925.0	5.0	-	155	2.1	Y	0	0	4	P	U	
17355	20150528:1200	907	919.0	-	-	155	2.6	N	-	1	-	H	U	
17355	20150528:1200	973	912.0	4.0	-	-	-	N	1	-	-	-	U	
17355	20150528:1200	1507	854.0	-	-	120	2.1	N	-	1	-	H	U	
17355	20150528:1200	1542	850.0	1.4	-	120	2.1	Y	0	0	3	P	U	
17355	20150528:1200	1807	822.0	-	-	140	2.6	N	-	1	-	H	U	
17355	20150528:1200	2407	763.0	-	-	105	4.1	N	-	1	-	H	U	
17355	20150528:1200	2518	752.0	-4.1	-	-	-	N	1	-	-	-	U	
17355	20150528:1800	0	1013.0	-	-	135	4.6	Y	-	4	-	H	Y	
17355	20150528:1800	300	978.0	-	-	125	1.0	N	-	1	-	H	Y	
17355	20150528:1800	600	943.0	-	-	175	3.6	N	-	1	-	H	Y	
17355	20150528:1800	768	925.0	-	-	260	2.1	Y	-	0	-	P	Y	
17355	20150528:1800	900	911.0	-	-	160	1.5	N	-	1	-	H	Y	
17355	20150528:1800	1200	878.0	-	-	145	2.6	N	-	1	-	H	Y	
17355	20150528:1800	1460	850.0	-	-	100	2.1	Y	-	0	-	P	Y	
17355	20150528:1800	1500	846.0	-	-	100	2.1	N	-	1	-	H	Y	
17355	20150528:1800	3000	702.0	-	-	50	2.1	N	-	1	-	H	Y	
17355	20150528:1800	3016	700.0	-	-	50	2.1	Y	-	0	-	P	Y	
17355	20150528:1800	3300	676.0	-	-	0	0.0	N	-	1	-	H	Y	
17355	20150528:1800	3600	652.0	-	-	170	4.1	N	-	1	-	H	Y	
17355	20150528:1800	4200	603.0	-	-	105	3.6	N	-	1	-	H	Y	
17355	20150528:1800	4800	556.0	-	-	105	4.6	N	-	1	-	H	Y	
17355	20150529:0000	7	1028.3	5.7	5.3	118	0.9	Y	4	4	-	H	U	
17355	20150529:0000	66	1021.0	8.6	-	-	-	N	1	-	-	-	U	
17355	20150529:0000	238	1000.0	9.6	-	360	2.6	Y	0	0	7	P	U	
17355	20150529:0000	246	999.0	9.6	-	-	-	N	1	-	-	-	U	
17355	20150529:0000	307	992.0	-	-	350	2.6	N	-	1	-	H	U	
17355	20150529:0000	607	956.0	-	-	330	2.1	N	-	1	-	H	U	
17355	20150529:0000	816	932.0	4.8	-	-	-	N	1	-	-	-	U	
17355	20150529:0000	877	925.0	4.8	-	290	2.6	Y	0	0	4	P	U	
17355	20150529:0600	0	1013.0	-	-	130	2.6	Y	-	4	-	H	Y	
17355	20150529:0600	300	978.0	-	-	70	1.5	N	-	1	-	H	Y	
17355	20150529:0600	600	943.0	-	-	60	2.1	N	-	1	-	H	Y	
17355	20150529:0600	768	925.0	-	-	40	2.6	Y	-	0	-	P	Y	
17355	20150529:0600	900	911.0	-	-	85	1.5	N	-	1	-	H	Y	
17355	20150529:0600	1200	878.0	-	-	355	2.6	N	-	1	-	H	Y	
17355	20150529:0600	1460	850.0	-	-	35	3.1	Y	-	0	-	P	Y	
17355	20150529:0600	1500	846.0	-	-	35	3.1	N	-	1	-	H	Y	
17355	20150529:0600	1800	817.0	-	-	35	1.5	N	-	1	-	H	Y	
17355	20150529:0600	3000	702.0	-	-	340	1.0	N	-	1	-	H	Y	
17355	20150529:0600	3016	700.0	-	-	340	1.0	Y	-	0	-	P	Y	
17355	20150529:0600	3600	652.0	-	-	340	0.5	N	-	1	-	H	Y	
17355	20150529:0600	4200	603.0	-	-	5	1.5	N	-	1	-	H	Y	
17355	20150529:0600	4800	556.0	-	-	35	4.1	N	-	1	-	H	Y	
17355	20150529:1200	7	1029.0	10.9	7.9	231	1.4	Y	4	4	-	H	U	
17355	20150529:1200	72	1021.0	10.8	-	-	-	N	1	-	-	-	U	
17355	20150529:1200	245	1000.0	10.2	-	150	1.0	Y	0	0	7	P	U	
17355	20150529:1200	307	993.0	-	-	40	1.0	N	-	1	-	H	U	
17355	20150529:1200	607	957.0	-	-	40	5.1	N	-	1	-	H	U	
17355	20150529:1200	887	925.0	5.8	-	35	5.1	Y	0	0	4	P	U	
17355	20150529:1200	907	923.0	-	-	10	5.1	N	-	1	-	H	U	
17355	20150529:1200	1083	903.0	4.0	-	-	-	N	1	-	-	-	U	
17355	20150529:1200	1207	889.0	-	-	325	3.6	N	-	1	-	H	U	
17355	20150529:1200	1507	857.0	-	-	345	3.6	N	-	1	-	H	U	
17355	20150529:1200	1572	850.0	2.0	-	345	3.6	Y	0	0	3	P	U	
17355	20150529:1200	1807	825.0	-	-	5	2.1	N	-	1	-	H	U	
17355	20150529:1200	2407	765.0	-	-	355	2.6	N	-	1	-	H	U	
17355	20150529:1200	3607	657.0	-	-	270	2.1	N	-	1	-	H	U	
17355	20150529:1200	3760	644.0	-10.1	-	-	-	N	1	-	-	-	U	
17355	20150529:1200	4207	607.0	-	-	345	2.6	N	-	1	-	H	U	
17355	20150529:1200	4807	561.0	-	-	25	5.7	N	-	1	-	H	U	
17355	20150529:1200	4938	551.0	-20.7	-	-	-	N	1	-	-	-	U	
17355	20150529:1800	0	1013.0	-	-	30	1.5	Y	-	4	-	H	Y	
17355	20150529:1800	300	978.0	-	-	40	3.6	N	-	1	-	H	Y	
17355	20150529:1800	600	943.0	-	-	130	0.5	N	-	1	-	H	Y	
17355	20150529:1800	768	925.0	-	-	315	3.6	Y	-	0	-	P	Y	
17355	20150529:1800	900	911.0	-	-	15	5.1	N	-	1	-	H	Y	
17355	20150529:1800	1460	850.0	-	-	10	7.2	Y	-	0	-	P	Y	
17355	20150529:1800	1500	846.0	-	-	10	7.2	N	-	1	-	H	Y	
17355	20150529:1800	1800	817.0	-	-	345	3.1	N	-	1	-	H	Y	
17355	20150529:1800	2400	759.0	-	-	335	1.5	N	-	1	-	H	Y	
17355	20150529:1800	3016	700.0	-	-	10	3.6	Y	-	0	-	P	Y	
17355	20150529:1800	3600	652.0	-	-	30	3.6	N	-	1	-	H	Y	
17355	20150529:1800	4200	603.0	-	-	5	3.6	N	-	1	-	H	Y	
17355	20150529:1800	4800	556.0	-	-	315	5.1	N	-	1	-	H	Y	
17355	20150529:1800	5400	514.0	-	-	315	11.3	N	-	1	-	H	Y	
17355	20150529:1800	5607	500.0	-	-	315	11.3	Y	-	0	-	P	Y	
17355	20150530:0600	3900	627.0	-	-	335	4.1	N	-	1	-	H	Y	
17355	20150530:1200	7	1024.2	15.7	8.4	51	5.9	Y	4	4	-	H	U	
17355	20150530:1200	33	1021.0	14.4	-	-	-	N	1	-	-	-	U	
17355	20150530:1200	208	1000.0	12.6	-	45	8.2	Y	0	0	7	P	U	
17355	20150530:1200	307	988.0	-	-	45	8.8	N	-	1	-	H	U	
17355	20150530:1200	607	953.0	-	-	40	7.7	N	-	1	-	H	U	
17355	20150530:1200	855	925.0	7.6	-	30	9.8	Y	0	0	4	P	U	
17355	20150530:1200	882	922.0	6.4	-	-	-	N	1	-	-	-	U	
17355	20150530:1200	907	919.0	-	-	20	7.2	N	-	1	-	H	U	
17355	20150530:1200	1236	883.0	5.6	-	-	-	N	1	-	-	-	U	
17355	20150530:1200	1507	854.0	-	-	5	7.2	N	-	1	-	H	U	
17355	20150530:1200	1546	850.0	3.8	-	5	7.2	Y	0	0	3	P	U	
17355	20150530:1200	1807	823.0	-	-	325	6.7	N	-	1	-	H	U	
17355	20150530:1200	2014	802.0	0.0	-	-	-	N	1	-	-	-	U	
17355	20150530:1200	2407	763.0	-	-	20	4.1	N	-	1	-	H	U	
17355	20150530:1200	3007	707.0	-	-	325	5.7	N	-	1	-	H	U	
17355	20150530:1200	3091	700.0	-5.7	-	325	5.7	Y	0	0	2	P	U	
17355	20150530:1200	3607	654.0	-	-	355	7.2	N	-	1	-	H	U	
17355	20150530:1200	4207	605.0	-	-	310	3.6	N	-	1	-	H	U	
17355	20150530:1200	5407	517.0	-	-	260	7.7	N	-	1	-	H	U	
17355	20150530:1200	5627	502.0	-19.9	-	-	-	N	1	-	-	-	U	
17355	20150530:1200	5657	500.0	-19.9	-	260	7.7	Y	0	0	0	P	U	
17355	20150530:1800	0	1013.0	-	-	55	7.2	Y	-	4	-	H	Y	
17355	20150530:1800	300	978.0	-	-	40	10.3	N	-	1	-	H	Y	
17355	20150530:1800	600	943.0	-	-	40	11.3	N	-	1	-	H	Y	
17355	20150530:1800	768	925.0	-	-	25	9.3	Y	-	0	-	P	Y	
17355	20150530:1800	900	911.0	-	-	30	9.3	N	-	1	-	H	Y	
17355	20150530:1800	1200	878.0	-	-	35	5.7	N	-	1	-	H	Y	
17355	20150530:1800	1460	850.0	-	-	355	3.1	Y	-	0	-	P	Y	
17355	20150530:1800	1500	846.0	-	-	15	2.1	N	-	1	-	H	Y	
17355	20150530:1800	1800	817.0	-	-	345	5.7	N	-	1	-	H	Y	
17355	20150530:1800	2400	759.0	-	-	350	5.1	N	-	1	-	H	Y	
17355	20150530:1800	3000	702.0	-	-	310	9.3	N	-	1	-	H	Y	
17355	20150530:1800	3016	700.0	-	-	310	9.3	Y	-	0	-	P	Y	
17355	20150530:1800	4200	603.0	-	-	315	6.2	N	-	1	-	H	Y	
17355	20150530:1800	4800	556.0	-	-	315	5.1	N	-	1	-	H	Y	
17355	20150531:0600	0	1013.0	-	-	60	2.6	Y	-	4	-	H	Y	
17355	20150531:0600	300	978.0	-	-	55	10.3	N	-	1	-	H	Y	
17355	20150531:0600	600	943.0	-	-	50	11.8	N	-	1	-	H	Y	
17355	20150531:0600	3000	702.0	-	-	25	9.3	N	-	1	-	H	Y	
17355	20150531:1200	7	1020.2	14.9	13.0	326	2.6	Y	4	4	-	H	U	
17355	20150531:1200	176	1000.0	13.6	-	75	5.7	Y	0	0	6	P	U	
17355	20150531:1200	184	999.0	13.6	-	-	-	N	1	-	-	-	U	
17355	20150531:1200	307	984.0	-	-	65	5.7	N	-	1	-	H	U	
17355	20150531:1200	607	950.0	-	-	50	10.3	N	-	1	-	H	U	
17355	20150531:1200	825	925.0	9.0	-	45	11.3	Y	0	0	3	P	U	
17355	20150531:1200	907	916.0	-	-	40	12.9	N	-	1	-	H	U	
17355	20150531:1200	1507	851.0	-	-	35	16.0	N	-	1	-	H	U	
17355	20150531:1200	1518	850.0	3.8	-	35	16.0	Y	1	0	2	P	U	
17355	20150531:1200	1807	820.0	-	-	45	15.4	N	-	1	-	H	U	
17355	20150531:1200	3070	700.0	-4.5	-	35	13.4	Y	1	0	1	P	U	
17355	20150531:1200	4207	603.0	-	-	20	10.8	N	-	1	-	H	U	
17355	20150531:1200	5407	515.0	-	-	5	15.4	N	-	1	-	H	U	
17355	20150531:1200	5606	502.0	-21.1	-	-	-	N	1	-	-	-	U	
17355	20150531:1200	5635	500.0	-21.1	-	5	15.4	Y	0	0	0	P	U	
17355	20150531:1800	0	1013.0	-	-	75	6.7	Y	-	4	-	H	Y	
17355	20150531:1800	300	978.0	-	-	60	8.8	N	-	1	-	H	Y	
17355	20150531:1800	600	943.0	-	-	45	10.3	N	-	1	-	H	Y	
17355	20150531:1800	768	925.0	-	-	40	10.3	Y	-	0	-	P	Y	
17355	20150531:1800	900	911.0	-	-	45	12.9	N	-	1	-	H	Y	
17355	20150531:1800	1460	850.0	-	-	35	13.4	Y	-	0	-	P	Y	
17355	20150531:1800	1500	846.0	-	-	35	13.4	N	-	1	-	H	Y	
17355	20150531:1800	3016	700.0	-	-	30	15.4	Y	-	0	-	P	Y	
17355	20150531:1800	4200	603.0	-	-	25	10.3	N	-	1	-	H	Y	
17355	20150531:1800	5607	500.0	-	-	15	11.8	Y	-	0	-	P	Y	
17355	20150531:1800	6300	454.0	-	-	15	14.4	N	-	1	-	H	Y	
17355	20150601:0000	2400	759.0	-	-	40	13.9	N	-	1	-	H	Y	
17355	20150601:0600	0	1013.0	-	-	60	5.1	Y	-	4	-	H	Y	
17355	20150601:0600	300	978.0	-	-	30	7.7	N	-	1	-	H	Y	
17355	20150601:0600	600	943.0	-	-	55	7.2	N	-	1	-	H	Y	
17355	20150601:0600	768	925.0	-	-	25	10.3	Y	-	0	-	P	Y	
17355	20150601:0600	900	911.0	-	-	40	7.2	N	-	1	-	H	Y	
17355	20150601:0600	1460	850.0	-	-	50	8.2	Y	-	0	-	P	Y	
17355	20150601:0600	1500	846.0	-	-	50	8.2	N	-	1	-	H	Y	
17355	20150601:0600	2700	730.0	-	-	20	3.6	N	-	1	-	H	Y	
17355	20150601:1200	7	1013.7	17.4	13.8	43	6.3	Y	4	4	-	H	U	
17355	20150601:1200	38	1010.0	15.6	-	-	-	N	1	-	-	-	U	
17355	20150601:1200	122	1000.0	15.0	-	30	11.8	Y	0	0	3	P	U	
17355	20150601:1200	307	978.0	-	-	30	11.3	N	-	1	-	H	U	
17355	20150601:1200	607	944.0	-	-	20	14.4	N	-	1	-	H	U	
17355	20150601:1200	649	939.0	10.2	-	-	-	N	1	-	-	-	U	
17355	20150601:1200	676	936.0	12.0	-	-	-	N	1	-	-	-	U	
17355	20150601:1200	738	929.0	9.4	-	-	-	N	1	-	-	-	U	
17355	20150601:1200	774	925.0	9.4	-	15	13.9	Y	0	0	0	P	U	
17355	20150601:1200	828	919.0	8.8	-	-	-	N	1	-	-	-	U	
17355	20150601:1200	907	910.0	-	-	20	10.3	N	-	1	-	H	U	
17355	20150601:1200	1469	850.0	5.2	-	5	13.9	Y	0	0	0	P	U	
17355	20150601:1200	1507	846.0	-	-	5	13.9	N	-	1	-	H	U	
17355	20150601:1200	1807	815.0	-	-	345	7.2	N	-	1	-	H	U	
17355	20150601:1200	1972	799.0	3.6	-	-	-	N	1	-	-	-	U	
17355	20150601:1200	2107	786.0	-	-	5	10.3	N	-	1	-	H	U	
17355	20150601:1200	3007	702.0	-	-	335	8.2	N	-	1	-	H	U	
17355	20150601:1200	3030	700.0	-4.1	-	335	8.2	Y	1	0	0	P	U	
17355	20150601:1200	4208	602.0	-9.3	-	340	7.2	N	1	1	-	H	U	
17355	20150601:1200	5407	514.0	-	-	320	8.8	N	-	1	-	H	U	
17355	20150601:1200	5585	502.0	-19.5	-	-	-	N	1	-	-	-	U	
17355	20150601:1200	5615	500.0	-19.5	-	320	8.8	Y	0	0	0	P	U	
17355	20150601:1800	0	1013.0	-	-	30	5.1	Y	-	4	-	H	Y	
17355	20150601:1800	300	978.0	-	-	35	15.4	N	-	1	-	H	Y	
17355	20150601:1800	600	943.0	-	-	25	16.5	N	-	1	-	H	Y	
17355	20150601:1800	768	925.0	-	-	25	16.5	Y	-	0	-	P	Y	
17355	20150601:1800	900	911.0	-	-	20	16.0	N	-	1	-	H	Y	
17355	20150601:1800	1460	850.0	-	-	5	16.5	Y	-	0	-	P	Y	
17355	20150601:1800	1500	846.0	-	-	5	16.5	N	-	1	-	H	Y	
17355	20150601:1800	2400	759.0	-	-	5	11.8	N	-	1	-	H	Y	
17355	20150601:1800	3016	700.0	-	-	350	11.8	Y	-	0	-	P	Y	
17355	20150601:1800	3600	652.0	-	-	335	13.9	N	-	1	-	H	Y	
17355	20150601:1800	4200	603.0	-	-	350	12.4	N	-	1	-	H	Y	
17355	20150601:1800	4800	556.0	-	-	345	11.3	N	-	1	-	H	Y	
17355	20150602:0600	0	1013.0	-	-	50	4.6	Y	-	4	-	H	Y	
17355	20150602:0600	300	978.0	-	-	20	10.3	N	-	1	-	H	Y	
17355	20150602:0600	600	943.0	-	-	10	17.0	N	-	1	-	H	Y	
17355	20150602:0600	768	925.0	-	-	5	17.0	Y	-	0	-	P	Y	
17355	20150602:0600	900	911.0	-	-	5	15.4	N	-	1	-	H	Y	
17355	20150602:0600	1460	850.0	-	-	345	13.4	Y	-	0	-	P	Y	
17355	20150602:0600	1500	846.0	-	-	345	13.4	N	-	1	-	H	Y	
17355	20150602:0600	1800	817.0	-	-	360	11.8	N	-	1	-	H	Y	
17355	20150602:0600	3000	702.0	-	-	335	11.3	N	-	1	-	H	Y	
17355	20150602:0600	3016	700.0	-	-	335	11.3	Y	-	0	-	P	Y	
17355	20150602:1200	7	1001.7	17.8	16.2	23	5.2	Y	4	4	-	H	U	
17355	20150602:1200	22	1000.0	17.2	-	10	5.1	Y	0	0	7	P	U	
17355	20150602:1200	31	999.0	17.2	-	-	-	N	1	-	-	-	U	
17355	20150602:1200	307	967.0	-	-	15	5.7	N	-	1	-	H	U	
17355	20150602:1200	465	949.0	13.4	-	-	-	N	1	-	-	-	U	
17355	20150602:1200	554	939.0	14.6	-	-	-	N	1	-	-	-	U	
17355	20150602:1200	607	933.0	-	-	320	10.3	N	-	1	-	H	U	
17355	20150602:1200	644	929.0	12.6	-	-	-	N	1	-	-	-	U	
17355	20150602:1200	680	925.0	12.6	-	315	8.2	Y	0	0	4	P	U	
17355	20150602:1200	735	919.0	14.6	-	-	-	N	1	-	-	-	U	
17355	20150602:1200	907	900.0	-	-	310	10.8	N	-	1	-	H	U	
17355	20150602:1200	1386	850.0	8.8	-	330	11.3	Y	0	0	3	P	U	
17355	20150602:1200	1507	837.0	-	-	330	11.3	N	-	1	-	H	U	
17355	20150602:1200	2384	752.0	1.0	-	-	-	N	1	-	-	-	U	
17355	20150602:1200	2407	750.0	-	-	345	12.4	N	-	1	-	H	U	
17355	20150602:1200	2957	700.0	-1.9	-	330	15.4	Y	0	0	1	P	U	
17355	20150602:1200	3520	652.0	-3.3	-	-	-	N	1	-	-	-	U	
17355	20150602:1200	4145	602.0	-8.5	-	-	-	N	1	-	-	-	U	
17355	20150602:1200	4207	597.0	-	-	325	19.0	N	-	1	-	H	U	
17355	20150602:1200	4807	552.0	-	-	335	24.7	N	-	1	-	H	U	
17355	20150602:1200	4828	551.0	-11.5	-	-	-	N	1	-	-	-	U	
17355	20150602:1800	300	978.0	-	-	325	10.8	N	-	1	-	H	Y	
17355	20150602:1800	600	943.0	-	-	315	13.9	N	-	1	-	H	Y	
17355	20150602:1800	768	925.0	-	-	315	13.9	Y	-	0	-	P	Y	
17355	20150602:1800	900	911.0	-	-	310	14.9	N	-	1	-	H	Y	
17355	20150602:1800	1460	850.0	-	-	310	16.5	Y	-	0	-	P	Y	
17355	20150602:1800	1500	846.0	-	-	310	16.5	N	-	1	-	H	Y	
17355	20150602:1800	3000	702.0	-	-	330	29.3	N	-	1	-	H	Y	
17355	20150602:1800	3016	700.0	-	-	330	29.3	Y	-	0	-	P	Y	
17355	20150602:1800	4200	603.0	-	-	350	27.3	N	-	1	-	H	Y	
17355	20150602:1800	5400	514.0	-	-	355	31.9	N	-	1	-	H	Y	
17355	20150602:1800	5607	500.0	-	-	355	31.9	Y	-	0	-	P	Y	
17355	20150603:0600	0	1013.0	-	-	345	2.6	Y	-	4	-	H	Y	
17355	20150603:0600	300	978.0	-	-	330	9.8	N	-	1	-	H	Y	
17355	20150603:0600	600	943.0	-	-	320	22.1	N	-	1	-	H	Y	
17355	20150603:0600	768	925.0	-	-	320	23.2	Y	-	0	-	P	Y	
17355	20150603:0600	900	911.0	-	-	310	24.2	N	-	1	-	H	Y	
17355	20150603:0600	1460	850.0	-	-	315	22.1	Y	-	0	-	P	Y	
17355	20150603:0600	1500	846.0	-	-	315	22.1	N	-	1	-	H	Y	
17355	20150603:0600	2100	788.0	-	-	315	18.0	N	-	1	-	H	Y	
17355	20150603:0600	3016	700.0	-	-	305	18.0	Y	-	0	-	P	Y	
17355	20150603:0600	4200	603.0	-	-	295	18.5	N	-	1	-	H	Y	
17355	20150603:0600	5400	514.0	-	-	310	22.6	N	-	1	-	H	Y	
17355	20150603:0600	5607	500.0	-	-	310	22.6	Y	-	0	-	P	Y	
17355	20150603:1200	7	995.5	15.7	11.7	329	9.7	Y	4	4	-	H	U	
17355	20150603:1200	37	992.0	13.8	-	-	-	N	1	-	-	-	U	
17355	20150603:1200	307	960.0	-	-	330	10.3	N	-	1	-	H	U	
17355	20150603:1200	607	927.0	-	-	325	17.0	N	-	1	-	H	U	
17355	20150603:1200	621	925.0	9.6	-	320	17.0	Y	0	0	5	P	U	
17355	20150603:1200	911	893.0	6.6	-	325	19.6	N	1	1	-	H	U	
17355	20150603:1200	1207	861.0	-	-	305	22.6	N	-	1	-	H	U	
17355	20150603:1200	1314	850.0	4.8	-	315	22.1	Y	0	0	4	P	U	
17355	20150603:1200	1507	830.0	-	-	315	22.1	N	-	1	-	H	U	
17355	20150603:1200	2871	700.0	-3.9	-	300	22.1	Y	0	0	3	P	U	
17355	20150603:1200	3428	652.0	-7.3	-	-	-	N	1	-	-	-	U	
17355	20150603:1200	4043	602.0	-12.7	-	-	-	N	1	-	-	-	U	
17355	20150603:1200	4207	589.0	-	-	305	19.0	N	-	1	-	H	U	
17355	20150603:1800	300	978.0	-	-	250	9.3	N	-	1	-	H	Y	
17355	20150603:1800	600	943.0	-	-	345	5.1	N	-	1	-	H	Y	
17355	20150603:1800	768	925.0	-	-	320	17.5	Y	-	0	-	P	Y	
17355	20150603:1800	900	911.0	-	-	320	22.6	N	-	1	-	H	Y	
17355	20150603:1800	1460	850.0	-	-	305	22.1	Y	-	0	-	P	Y	
17355	20150603:1800	1500	846.0	-	-	305	22.1	N	-	1	-	H	Y	
17355	20150603:1800	3016	700.0	-	-	295	25.2	Y	-	0	-	P	Y	
17355	20150603:1800	4200	603.0	-	-	295	24.2	N	-	1	-	H	Y	
17355	20150604:0000	7	994.9	12.1	11.9	329	3.9	Y	4	4	-	H	U	
17355	20150604:0000	32	992.0	14.0	-	-	-	N	1	-	-	-	U	
17355	20150604:0000	307	960.0	-	-	300	7.2	N	-	1	-	H	U	
17355	20150604:0000	607	926.0	-	-	280	10.3	N	-	1	-	H	U	
17355	20150604:0000	617	925.0	10.8	-	285	8.8	Y	0	0	5	P	U	
17355	20150604:0000	907	893.0	-	-	275	9.8	N	-	1	-	H	U	
17355	20150604:0000	1314	850.0	5.6	-	270	12.9	Y	0	0	4	P	U	
17355	20150604:0000	1507	830.0	-	-	270	12.9	N	-	1	-	H	U	
17355	20150604:0000	2304	752.0	-0.5	-	-	-	N	1	-	-	-	U	
17355	20150604:0000	2407	742.0	-	-	275	14.4	N	-	1	-	H	U	
17355	20150604:0600	300	978.0	-	-	260	5.1	N	-	1	-	H	Y	
17355	20150604:0600	600	943.0	-	-	275	7.7	N	-	1	-	H	Y	
17355	20150604:0600	768	925.0	-	-	270	10.3	Y	-	0	-	P	Y	
17355	20150604:0600	900	911.0	-	-	270	11.3	N	-	1	-	H	Y	
17355	20150604:0600	1460	850.0	-	-	265	18.0	Y	-	0	-	P	Y	
17355	20150604:0600	1500	846.0	-	-	265	18.0	N	-	1	-	H	Y	
17355	20150604:0600	3016	700.0	-	-	265	19.0	Y	-	0	-	P	Y	
17355	20150604:0600	3600	652.0	-	-	265	18.0	N	-	1	-	H	Y	
17355	20150604:1200	7	998.9	15.5	12.8	282	6.3	Y	4	4	-	H	U	
17355	20150604:1200	65	992.0	11.6	-	-	-	N	1	-	-	-	U	
17355	20150604:1200	307	963.0	-	-	275	13.9	N	-	1	-	H	U	
17355	20150604:1200	607	929.0	-	-	280	11.8	N	-	1	-	H	U	
17355	20150604:1200	645	925.0	8.4	-	265	14.4	Y	0	0	5	P	U	
17355	20150604:1200	672	922.0	8.2	-	-	-	N	1	-	-	-	U	
17355	20150604:1200	879	899.0	5.6	-	-	-	N	1	-	-	-	U	
17355	20150604:1200	907	896.0	-	-	270	16.0	N	-	1	-	H	U	
17355	20150604:1200	1335	850.0	4.0	-	270	17.0	Y	0	0	4	P	U	
17355	20150604:1200	1507	832.0	-	-	270	17.0	N	-	1	-	H	U	
17355	20150604:1200	2886	700.0	-4.9	-	270	15.4	Y	1	0	3	P	U	
17355	20150604:1200	4207	589.0	-	-	265	16.0	N	-	1	-	H	U	
17355	20150604:1200	4724	551.0	-17.3	-	-	-	N	1	-	-	-	U	
17355	20150604:1200	5414	502.0	-23.5	-	265	12.4	N	1	1	-	H	U	
17355	20150604:1200	5443	500.0	-23.5	-	265	12.4	Y	0	0	2	P	U	
17355	20150604:1800	0	1013.0	-	-	270	4.6	Y	-	4	-	H	Y	
17355	20150604:1800	300	978.0	-	-	260	10.3	N	-	1	-	H	Y	
17355	20150604:1800	600	943.0	-	-	260	16.5	N	-	1	-	H	Y	
17355	20150604:1800	768	925.0	-	-	255	17.5	Y	-	0	-	P	Y	
17355	20150604:1800	900	911.0	-	-	255	16.5	N	-	1	-	H	Y	
17355	20150604:1800	1460	850.0	-	-	250	16.0	Y	-	0	-	P	Y	
17355	20150604:1800	1500	846.0	-	-	250	16.0	N	-	1	-	H	Y	
17355	20150604:1800	2100	788.0	-	-	260	16.0	N	-	1	-	H	Y	
17355	20150604:1800	3600	652.0	-	-	250	14.9	N	-	1	-	H	Y	
17355	20150605:0600	3600	652.0	-	-	245	11.8	N	-	1	-	H	Y	
17355	20150605:1200	7	1009.6	14.1	12.5	152	1.9	Y	4	4	-	H	U	
17355	20150605:1200	87	1000.0	13.0	-	200	3.1	Y	0	0	5	P	U	
17355	20150605:1200	95	999.0	13.0	-	-	-	N	1	-	-	-	U	
17355	20150605:1200	307	974.0	-	-	215	4.1	N	-	1	-	H	U	
17355	20150605:1200	607	939.0	-	-	235	4.6	N	-	1	-	H	U	
17355	20150605:1200	735	925.0	8.6	-	230	5.1	Y	0	0	3	P	U	
17355	20150605:1200	907	906.0	-	-	240	6.2	N	-	1	-	H	U	
17355	20150605:1200	969	899.0	6.0	-	-	-	N	1	-	-	-	U	
17355	20150605:1200	1425	850.0	3.6	-	250	6.7	Y	0	0	2	P	U	
17355	20150605:1200	1507	841.0	-	-	250	6.7	N	-	1	-	H	U	
